Date,Actual,Predicted,High,Low,Prev_High,Prev_Low,Prev_Actual,Pred_High,Pred_Low
2025-12-05,22.936118081212044,21.159335245163533,23.485447898209905,22.60441215632401,23.16993523627726,22.034205264702862,22.83951480686665,20.833185,19.652237
2025-12-08,22.71067377924919,21.31983289095694,22.99877731400892,22.196936101497062,23.485447898209905,22.60441215632401,22.936118081212044,21.121746,19.923872
2025-12-09,22.38728348910809,21.204142377845464,22.929596623142373,22.114900080728862,22.99877731400892,22.196936101497062,22.71067377924919,20.858936,19.683134
2025-12-10,21.95681543648243,21.2028142852732,22.41929899436557,21.53215286755141,22.929596623142373,22.114900080728862,22.38728348910809,20.784075,19.616653
2025-12-11,22.18036730214953,21.05696558974444,22.50541878215983,21.499018000407418,22.41929899436557,21.53215286755141,21.95681543648243,20.428507,19.289288
2025-12-12,21.700282599776983,20.96974904517681,22.441038907915043,21.29606822890793,22.50541878215983,21.499018000407418,22.18036730214953,20.426073,19.28126
2025-12-15,20.96036937460304,20.805029398599903,21.89175019923593,20.845902178958475,22.441038907915043,21.29606822890793,21.700282599776983,20.236008,19.104036
2025-12-16,20.750636810436845,20.572428213845924,21.070189304721872,20.3346131371187,21.89175019923593,20.845902178958475,20.96036937460304,19.845346,18.747007
2025-12-17,20.56742360815406,20.23278644204701,21.29051810805588,20.27258279749944,21.070189304721872,20.3346131371187,20.750636810436845,19.423252,18.35796
2025-12-18,20.515546007081863,20.16015621609995,21.236276326557043,20.31651399755159,21.29051810805588,20.27258279749944,20.56742360815406,19.38655,18.319231
2025-12-19,21.19716167449951,19.93515206660152,21.433140311661845,20.533149631194625,21.236276326557043,20.31651399755159,20.515546007081863,19.30324,18.238752
2025-12-22,21.29845517873764,19.797263091686407,21.58407958702999,21.020816664610702,21.433140311661845,20.533149631194625,21.19716167449951,19.428768,18.347752
2025-12-23,21.30279870331288,19.748532333845212,21.69201395390295,21.026059687340886,21.58407958702999,21.020816664610702,21.29845517873764,19.59298,18.500616
2025-12-24,21.3733312189579,19.858774446578558,21.555753390979703,21.05727175191595,21.69201395390295,21.026059687340886,21.30279870331288,19.651558,18.554161
2025-12-25,33.7549991607666,19.934528104490965,33.864999771118164,33.10000038146973,21.555753390979703,21.05727175191595,21.3733312189579,19.678343,18.58249
2025-12-26,33.93250060081482,23.2968171010791,34.47249913215637,33.40125012397766,33.864999771118164,33.10000038146973,33.7549991607666,23.296915,22.306755
2025-12-29,21.06211221590638,23.738208779236093,21.70687346883485,20.86171460738016,34.47249913215637,33.40125012397766,33.93250060081482,23.71229,22.703157
2025-12-30,20.817143708467484,22.402741553025088,21.318244699493697,20.525379280403065,21.70687346883485,20.86171460738016,21.06211221590638,20.482672,19.377054
2025-12-31,20.83471990004182,24.734828160699177,21.13328850018169,20.58382703208317,21.318244699493697,20.525379280403065,20.817143708467484,21.1231,19.948383
2026-01-02,17.7994682987531,24.1973106717234,17.99473576991617,16.58199855615083,21.13328850018169,20.58382703208317,20.83471990004182,20.912922,19.77295
2026-01-05,22.806712675839663,21.25936426677323,23.00503611788768,21.990464130382392,17.99473576991617,16.58199855615083,17.7994682987531,17.718765,16.762377
2026-01-06,23.32799053564668,20.85111948369023,23.749435469666764,22.60438609821908,23.00503611788768,21.990464130382392,22.806712675839663,20.679367,19.505219
2026-01-07,24.42332848161459,20.68238119177022,24.8412486375765,23.37172151789567,23.749435469666764,22.60438609821908,23.32799053564668,20.963161,19.758553
2026-01-08,23.76232533529401,20.973669887751598,24.8750823628562,23.55592958618982,24.8412486375765,23.37172151789567,24.42332848161459,21.414898,20.193787
2026-01-09,24.027179468423128,21.974943593708076,24.62633626055136,23.35246841973857,24.8750823628562,23.55592958618982,23.76232533529401,21.949427,20.686274
2026-01-12,25.166516043245792,22.902935612614097,25.644847745208686,24.03700543851193,24.62633626055136,23.35246841973857,24.027179468423128,22.225494,20.96314
2026-01-13,24.750848162919283,23.516416909660503,25.85055827197889,24.50378246789804,25.644847745208686,24.03700543851193,25.166516043245792,22.94263,21.622787
2026-01-14,25.63106022030115,23.681238628558592,26.3083612250363,24.2033116532616,25.85055827197889,24.50378246789804,24.750848162919283,23.122986,21.7992
2026-01-15,25.41229048743844,23.977058044770555,26.188916082637245,25.03360074730948,26.3083612250363,24.2033116532616,25.63106022030115,23.313274,21.963427
2026-01-16,25.9788494296372,24.118789758940974,26.413720170740625,25.22043793317475,26.188916082637245,25.03360074730948,25.41229048743844,23.5735,22.221691
2026-01-19,19.59803967177868,24.37222693677292,20.02426685140496,19.29396849873071,26.413720170740625,25.22043793317475,25.9788494296372,23.824604,22.453814
2026-01-20,25.760730016976595,22.75847291189049,26.77545378260568,25.015339461658865,20.02426685140496,19.29396849873071,19.59803967177868,19.664316,18.611095
2026-01-21,25.44543715193868,24.51390158902889,26.50740529317926,24.47890779012878,26.77545378260568,25.015339461658865,25.760730016976595,23.83892,22.463413
2026-01-22,26.320154923945665,23.80889397772702,26.945518528061683,25.48315246613388,26.50740529317926,24.47890779012878,25.44543715193868,23.340656,21.986322
2026-01-23,26.80186278000474,23.42382947883358,27.22602992943388,25.932083486917687,26.945518528061683,25.48315246613388,26.320154923945665,23.64655,22.262182
2026-01-26,36.80948181152344,24.224640638334204,39.68497828931961,36.05075406553841,27.22602992943388,25.932083486917687,26.80186278000474,24.190052,22.77852
2026-01-27,26.24076289311052,28.425624522350027,26.996101657999056,25.289032835284097,39.68497828931961,36.05075406553841,36.80948181152344,28.219967,26.997328
2026-01-28,27.19272644817829,25.588593207787323,27.47976943660481,25.787347782390263,26.996101657999056,25.289032835284097,26.24076289311052,24.407879,23.011858
2026-01-29,26.780152440071102,27.19584049867925,27.74713549115338,25.02400145790287,27.47976943660481,25.787347782390263,27.19272644817829,25.32914,23.883467
2026-01-30,24.92183303646744,28.112288852187746,26.786848080616963,24.46314974999393,27.74713549115338,25.02400145790287,26.780152440071102,25.414696,23.955238
2026-02-02,23.8982892613858,26.771837752555733,25.27302062418905,23.679239238283724,26.786848080616963,24.46314974999393,24.92183303646744,24.39596,23.0221
2026-02-03,25.836487559601665,24.9479933632694,25.994453843013417,24.29943204501543,25.27302062418905,23.679239238283724,23.8982892613858,23.149841,21.86252
2026-02-04,25.02155706100166,25.008639101986454,26.391771611922387,24.20003555608463,25.994453843013417,24.29943204501543,25.836487559601665,23.70274,22.353783
2026-02-05,23.46591758541763,24.681922761453578,24.726159837084143,23.251665493578404,26.391771611922387,24.20003555608463,25.02155706100166,23.50946,22.166185
2026-02-06,24.53180977329612,23.97823469918705,24.80413554044285,23.295949323609875,24.726159837084143,23.251665493578404,23.46591758541763,22.537756,21.281324
2026-02-09,25.858561124652624,23.98786524741853,26.1357974657238,24.5886149374684,24.80413554044285,23.295949323609875,24.53180977329612,22.694702,21.41577
2026-02-10,26.052425455302,24.19043155503812,26.545343555977148,25.391178779174304,26.1357974657238,24.5886149374684,25.858561124652624,23.51195,22.158169
2026-02-11,26.31391007825732,24.058273834150903,27.39650316989356,25.288580031471888,26.545343555977148,25.391178779174304,26.052425455302,23.78888,22.412622
2026-02-12,26.111739587038755,24.40418657667633,26.961208839721124,25.41127182671008,27.39650316989356,25.288580031471888,26.31391007825732,24.037516,22.632774
2026-02-13,25.62545029632747,24.67502103625214,26.39650254158762,25.01456792711894,26.961208839721124,25.41127182671008,26.111739587038755,24.087618,22.696167
2026-02-16,7.1799482852220535,24.82803995396379,7.299932727492597,7.033467852226035,26.39650254158762,25.01456792711894,25.62545029632747,23.884039,22.520493
2026-02-17,19.79884375880162,19.73953036140968,20.086187555845115,19.04067625806492,7.299932727492597,7.033467852226035,7.1799482852220535,12.871136,11.86129
2026-02-18,20.30408974240224,22.61907595698281,20.511523695344263,19.730740111324504,20.086187555845115,19.04067625806492,19.79884375880162,19.553928,18.516363
2026-02-19,20.55894449849924,20.255531870483257,20.763037676023824,19.73123704199564,20.511523695344263,19.730740111324504,20.30408974240224,19.10587,18.071053
2026-02-20,20.151366310815018,17.725367833852584,21.102799176197617,19.735715772087804,20.763037676023824,19.73123704199564,20.55894449849924,18.193634,17.19854
2026-02-23,20.18056942522525,18.60166994265784,20.373568777891183,19.5067457795743,21.102799176197617,19.735715772087804,20.151366310815018,18.567507,17.538134
2026-02-24,26.62173405103385,20.08192159091752,27.10041774984316,25.244866013405648,20.373568777891183,19.5067457795743,20.18056942522525,18.932571,17.910177
2026-02-25,28.09661659412086,22.0193560840908,28.50772733736435,26.728893451064973,27.10041774984316,25.244866013405648,26.62173405103385,22.229454,21.083887
2026-02-26,28.02832600288093,22.571151468434977,28.69576323239855,27.446508359028723,28.50772733736435,26.728893451064973,28.09661659412086,22.613771,21.578766
2026-02-27,28.71652987599373,23.538304924179783,29.24819699622001,27.379015060353588,28.69576323239855,27.446508359028723,28.02832600288093,23.760216,22.524647
2026-03-02,29.435348574072123,25.34344786682688,30.027433736228293,27.64618176579632,29.24819699622001,27.379015060353588,28.71652987599373,25.527138,24.014788
2026-03-03,27.47192269936204,24.00119449742941,29.17214964749316,26.83274611090791,30.027433736228293,27.64618176579632,29.435348574072123,24.085484,22.887363
2026-03-04,27.54387889802456,24.805255045853546,28.251891461313264,26.54370233529389,29.17214964749316,26.83274611090791,27.47192269936204,25.012377,23.528704
2026-03-05,26.65221790969372,25.027291551787474,27.94884745505056,26.221355874365003,28.251891461313264,26.54370233529389,27.54387889802456,24.904896,23.44301
2026-03-06,26.14009542763233,25.00481939181121,27.057097155961127,25.559002655400743,27.94884745505056,26.221355874365003,26.65221790969372,24.6609,23.22302
2026-03-09,26.187726870179176,24.616055900273317,26.451418630429977,24.839657932579367,27.057097155961127,25.559002655400743,26.14009542763233,24.127886,22.731993
2026-03-10,26.644035577774048,24.10542354878092,27.25199781469995,26.14695476662582,26.451418630429977,24.839657932579367,26.187726870179176,23.642078,22.271564
2026-03-11,26.81152499094605,23.642455703953978,27.426809247764293,26.25625160697776,27.25199781469995,26.14695476662582,26.644035577774048,24.004711,22.600073
2026-03-12,26.542402002960443,23.53403202390693,27.214353955509765,25.954087580559367,27.426809247764293,26.25625160697776,26.81152499094605,23.942638,22.55263
2026-03-13,25.61102547124028,23.62734281593682,26.83174637809116,25.37614115063458,27.214353955509765,25.954087580559367,26.542402002960443,23.926254,22.525682
2026-03-16,25.76025879755616,23.667408054074208,26.29819020706344,25.038814101839847,26.83174637809116,25.37614115063458,25.61102547124028,23.627338,22.252453
2026-03-17,25.361366346478466,23.54041472459085,26.212533602832085,25.106008640385376,26.29819020706344,25.038814101839847,25.76025879755616,23.420969,22.062286
2026-03-18,25.05374962463975,23.37233738962275,25.603278513850803,24.660036639818973,26.212533602832085,25.106008640385376,25.361366346478466,23.3186,21.96918
2026-03-19,23.43187446892261,23.027106757526507,24.491250231862068,22.936250269412994,25.603278513850803,24.660036639818973,25.05374962463975,22.932383,21.611158
